Romantic vacay meal,Popeyes Louisiana Kitchen,2020-01-09,2020-04-21,15
White quarantine item,Pete's Burgers,2020-05-06,2020-06-20,18
Hot holiday order,Rush's,2020-03-20,2020-06-05,18
Crazy home item,Chick-fil-a,2020-05-09,2020-09-24,8
Great rest food,Jim Bob's Chicken Fingers,2020-03-05,2020-07-17,2
Special day item,Saladworks,2020-07-29,2020-09-28,18
Hot rest meal,Mr Char-Burger,2019-11-12,2020-04-17,10
Amazing holiday food,Pop-A-Nugget,2019-12-10,2020-09-07,2
Great vacay meal,Buds Chicken & Seafood,2019-11-29,2020-10-19,2
Chill home snack,Convergence Zone,2020-06-08,2020-07-20,12
Cool vacay food,Siam To Go,2019-11-05,2020-02-05,15
Amazing vacay snack,The Honeybaked Ham Company,2020-02-22,2020-07-01,15
Cool day food,Amigos/Kings Classic,2019-11-29,2020-02-02,18
Cool vacay snack,Good Times Burgers & Frozen Custard,2019-12-24,2020-06-13,5
Chill holiday item,Sonic Drive in,2020-10-10,2020-10-19,12
Cool rest snack,Whataburger,2020-07-04,2020-08-12,18
Chill vacay food,Dewey's Pizza,2020-04-29,2020-07-06,8
Chill home snack,Steak-out,2020-03-20,2020-04-24,10
Good holiday meal,Ivar's Seafood Bar,2019-11-19,2020-01-28,10
Cool holiday meal,Tudor's Biscuit World,2019-12-17,2020-03-27,10
Blue day snack,Sonic Drive-In,2019-12-16,2020-09-30,10
Cool holiday snack,Ama Ristorante,2019-11-06,2020-07-30,10
Smart home snack,KFC,2020-05-26,2020-07-01,18
Great grab snack,Golden Chick,2019-11-20,2020-02-16,10
Smart vacay food,J J Fish and Chicken,2019-12-16,2020-06-14,5
Special rest item,The Pizza Pipe Line,2020-02-05,2020-04-23,5
Hot stay food,Smashburger,2020-07-08,2020-07-21,12
Special quarantine meal,Kasa's Pizza,2019-11-06,2020-01-04,8
Great grab order,Captain D's,2019-12-13,2020-04-07,12
Cool stay order,Cook-Out,2020-04-24,2020-09-29,5
Amazing day snack,McDonalds @ Old Atlanta,2020-01-31,2020-02-02,2
Special rest meal,Papa John’s Pizza,2020-02-14,2020-10-15,15
Hot quarantine meal,Carls Jr,2020-02-24,2020-08-16,12
Special day snack,Taco Cabana,2019-11-18,2019-12-15,8
Blue quarantine snack,Captain D's,2020-04-28,2020-09-28,15
Perfect quarantine order,b.good,2020-01-11,2020-09-07,10
Perfect rest order,Shloma Inc,2020-06-24,2020-09-07,12
Chill day order,Frugals,2019-11-23,2020-06-08,15
Chill rest item,Hotdoks,2019-11-19,2020-02-04,10
Hot day order,Carl's Jr - Green Burrito,2020-02-28,2020-05-20,10
Special grab order,LocoL,2019-12-29,2020-03-29,12
Cool grab snack,Dairy Cheer,2020-08-23,2020-09-19,10
Amazing holiday item,Circle Drive In,2020-01-28,2020-07-03,12
Crazy holiday snack,Arby's,2020-02-11,2020-09-08,12
Good day food,El Tarasco Mexican Food,2020-02-11,2020-07-23,18
Crazy grab order,name,2020-05-18,2020-08-05,8
Hot stay snack,Subway Sandwiches and Salads,2020-02-18,2020-06-28,10
Good quarantine meal,Carl's Jr. / Green Burrito,2020-06-12,2020-10-07,18
White vacay snack,Hot Dog on a Stick,2020-01-13,2020-04-08,8
White rest item,Carl's Jr.,2020-03-29,2020-06-15,15
Great home snack,Panera Bread,2020-02-19,2020-07-13,15
Great rest order,Red Robin Gourmet Burgers,2020-09-04,2020-09-05,15
Smart vacay meal,Dairy Queen Grill & Chill / Orange Julius,2020-10-07,2020-10-19,10
Great rest order,Zaxby's,2020-09-08,2020-10-27,15
Chill vacay food,Checker's Hamburgers,2019-11-07,2020-09-28,5
Hot vacay meal,Chick-fil-a,2020-04-02,2020-04-14,5
Blue quarantine item,Exxon,2019-12-12,2020-07-08,12
Good grab food,Hardee's / Red Burrito,2020-01-11,2020-05-26,2
Blue quarantine snack,Baja Fresh Mexican Grill,2019-11-02,2019-11-06,12
Smart vacay food,Jim Bob's Chicken Fingers,2020-09-13,2020-09-26,5
White stay snack,Port of Subs,2020-04-28,2020-05-31,12
Romantic day item,Starbucks,2020-03-20,2020-07-25,10
Special rest item,Gold Star Chili,2019-11-17,2020-10-10,5
Smart day food,Charlie Browns,2020-06-02,2020-07-31,10
Chill vacay food,Papagus Gyros,2019-12-16,2020-04-23,12
Chill day order,Arbys,2020-06-10,2020-07-21,8
Romantic holiday item,Petro's Chili & Chips,2019-11-06,2020-10-17,15
Great home order,A&w,2020-04-28,2020-07-03,10
Crazy holiday item,Your Healthy Habit,2020-06-21,2020-10-26,8
Blue home item,Garden Catering,2020-01-16,2020-06-22,12
Crazy stay order,Subway,2020-02-23,2020-03-20,15
Great holiday food,Kerby's Koney Island,2019-12-12,2020-02-13,15
Smart day food,Circle Drive In,2020-08-16,2020-09-05,12
Great rest meal,Jimmy John's,2019-12-11,2020-10-06,10
Great day order,Amigos/Kings Classic,2020-07-25,2020-08-16,10
Great home food,Pop-A-Nugget,2019-11-26,2020-05-31,2
Great holiday meal,Sonic,2019-11-10,2020-01-19,15
Special grab order,QDOBA Mexican Eats,2020-08-20,2020-09-05,18
Chill vacay order,JCW's,2019-12-03,2020-06-28,15
Good stay item,Fresh City,2020-04-05,2020-04-29,2
Great day snack,Chick-fil-a Orange Avenue,2020-03-08,2020-04-06,18
Blue day item,Crown Fried Chicken,2019-11-08,2019-12-25,12
Cool stay order,Amigos/Kings Classic,2019-11-18,2019-11-30,5
Cool stay item,Shloma Inc,2020-04-01,2020-08-24,10
Blue holiday snack,Tina's Carryout Restaurant,2019-11-30,2020-10-28,12
Romantic grab meal,El Paragua Restaurant,2020-05-02,2020-10-22,2
Great home snack,b.good,2019-11-26,2020-05-27,15
Good grab snack,Runza,2019-12-01,2020-10-22,2
White day meal,Mazatlan Mexican Restaurant,2020-09-15,2020-09-27,15
Perfect quarantine meal,Car's Late Night Delivery,2020-04-15,2020-09-06,12
Blue rest meal,Cookout,2020-03-20,2020-10-06,2
Good vacay snack,The Biscuit Factory,2019-11-13,2020-09-04,5
Hot stay snack,Pizza One,2019-11-18,2020-04-24,15
Hot day meal,Capriotti's Sandwich Shop,2020-03-09,2020-07-03,10
Super day food,Chick-fil-A,2020-07-25,2020-09-21,12
Super day order,Back Yard Burgers,2019-11-05,2020-03-07,8
Good grab order,Taco Time,2020-02-11,2020-10-27,15
Hot grab order,Greek Oven Pizza and Wings,2020-05-17,2020-08-23,12
White day item,Papa John’s Pizza,2020-01-13,2020-10-01,15
Great stay meal,Nick's Gyros,2020-07-01,2020-10-06,12
Smart grab snack,Schlotzsky's,2020-01-03,2020-09-23,12
Romantic home meal,Crystal Restaurant,2019-12-31,2020-04-02,15
Special day snack,Pacific Rim,2019-12-03,2020-07-31,10
Romantic quarantine food,Long John Silver's / A&W,2020-03-29,2020-10-11,18
Perfect vacay snack,Dairy Queen - Round Rock,2019-11-01,2020-06-28,15
Perfect stay item,BLIMPIE,2020-09-20,2020-10-07,10
Chill vacay food,Carls Jr. / Green Burrito,2019-12-09,2020-05-29,10
Blue home meal,In-N-Out Burger,2019-11-01,2020-02-21,8
Smart vacay snack,A & W Family Restaurant,2020-03-27,2020-10-04,18
White home item,Car's Late Night Delivery,2019-11-05,2020-03-29,10
Hot day snack,Isabella's Pizzeria,2019-12-28,2020-10-22,8
Smart quarantine snack,Gabby's Burgers & Fries,2020-05-16,2020-09-17,8
Cool stay food,Cafe Rio,2020-07-27,2020-08-23,10
Hot day food,Stars Drive-In,2019-11-16,2020-08-08,8
Blue day order,Omega Drive-In,2019-12-29,2020-06-25,15
Blue quarantine snack,Jack Pirtles Chicken,2019-12-04,2020-04-21,15
Hot vacay snack,Greek Oven Pizza and Wings,2019-11-18,2020-01-21,10
White grab food,Luby's,2020-01-18,2020-01-23,8
White vacay item,Taco Delight,2020-08-28,2020-09-07,12
White home food,Eldon Drive In,2020-03-26,2020-08-09,5
Hot day meal,Chick-fil-a Truett's Luau,2020-04-29,2020-06-24,2
Amazing rest food,The Flame Broiler,2019-11-08,2019-11-26,12
Amazing grab food,Raising Cane's Chicken Fingers,2020-05-11,2020-09-26,12
Hot stay item,Dual - Carls / Grn Burrito 1100654,2020-05-10,2020-09-28,10
Special home item,Seaside Eatery,2019-12-16,2020-05-24,15
Good rest meal,Tina's Carryout Restaurant,2020-02-13,2020-09-25,10
Great holiday snack,Meatheads,2020-09-16,2020-10-22,12
Chill stay item,Jim's Coney Island,2020-09-02,2020-10-26,10
Perfect stay order,Rapid Ray's,2020-01-04,2020-04-28,5
Chill holiday snack,Popeyes,2019-12-17,2020-06-28,15
Smart quarantine item,Papa Johns,2019-12-13,2020-06-18,18
Good rest meal,Tom's Drive In,2019-11-12,2020-03-11,10
White day item,Tom & Jerry's,2020-01-20,2020-09-26,12
White rest order,Shepard's Drive-In,2019-11-05,2019-11-30,5
Perfect quarantine meal,Hub City Express,2020-04-16,2020-09-26,10
Cool rest snack,Ball State Lafollette Dining,2019-12-02,2019-12-05,12
Hot rest order,SUBWAY,2019-12-03,2020-09-13,18
Blue holiday order,Popeyes Louisiana Kitchen,2019-12-15,2020-01-04,10
Special stay food,Rapid Ray's,2019-12-10,2020-10-11,18
Hot holiday snack,Aw Restaurant,2020-05-26,2020-06-11,5
Hot stay order,Ball State Lafollette Dining,2019-11-05,2020-10-20,10
Amazing home meal,Sunrise Cafe,2020-06-28,2020-09-06,8
Good day meal,Au Bon Pain,2019-11-15,2019-11-28,10
Romantic home food,Osgood's,2020-01-19,2020-03-11,10
Good holiday meal,BLIMPIE,2019-11-05,2020-01-12,10
Special vacay order,Sammy Carry-Out,2019-11-11,2020-04-29,2
Special holiday order,Nick's Burgers,2020-03-09,2020-06-15,8
White day meal,Mariu Kebabberia Gastronomica,2019-11-11,2020-05-11,12
Perfect home order,El Tarasco Mexican Food,2019-12-18,2020-02-23,15
Amazing holiday snack,Tom's Drive In,2019-11-06,2020-06-16,2
Super home snack,BGR - The Burger Joint,2020-04-12,2020-09-20,18
Special home order,Port of Subs,2019-11-17,2020-01-23,15
Smart stay snack,Breadeaux Pizza,2019-12-30,2020-09-27,10
Perfect grab food,Schlotzsky's,2020-06-13,2020-06-15,2
Super vacay food,Granny's Drive-In,2019-11-17,2020-01-05,8
Hot grab food,Hub City Express,2019-11-23,2020-01-24,2
Chill home snack,Good Times Burgers & Frozen Custard,2020-05-14,2020-09-25,10
Special home food,Arby's Antigo,2020-07-11,2020-10-17,15
Great stay food,Spangle's,2020-01-06,2020-05-23,2
Hot home order,Jersey Mike's Subs,2020-03-07,2020-06-14,10
Perfect quarantine snack,Captain D's,2020-02-29,2020-10-04,10
Blue grab snack,Foster's Freeze,2020-04-01,2020-10-22,5
Romantic stay food,Strongwater Spirits & Botanicals,2020-07-16,2020-07-23,2
Great rest meal,Topper's Pizza,2020-07-13,2020-09-09,5
Hot grab item,Integrated Therapy Specialists: Arnold D Larson,2020-03-17,2020-06-21,15
Good day food,Wienerschnitzel,2020-03-21,2020-08-04,15
Amazing day food,ShopRite,2020-05-31,2020-10-30,10
Special home food,Checker's,2020-08-17,2020-08-25,10
Cool vacay meal,Nino's Pizza,2020-05-04,2020-10-11,12
Amazing vacay food,Ivar's Seafood Bar,2020-07-27,2020-09-25,5
Great grab meal,Checker's,2020-02-07,2020-07-20,10
Blue day meal,Five Guys,2020-10-06,2020-10-11,15
Special day food,Simmies Arirang Hill Cheese Steak,2019-11-26,2020-03-20,2
Special quarantine meal,Circle Drive In,2019-11-22,2020-04-03,5
Blue vacay food,Kenny's Drive-In,2019-11-02,2020-05-02,2
Hot grab item,Baskin-Robbins,2020-05-01,2020-06-08,12
Smart holiday food,Smoothie King,2020-01-10,2020-09-26,8
Chill rest snack,Noodles & Company,2020-01-19,2020-09-04,15
Good stay item,Frugals,2019-12-10,2020-01-23,12
Good stay order,Dan's Seafood & Chicken,2019-11-07,2020-04-15,10
Hot vacay meal,Jason's Deli,2019-11-06,2020-06-12,18
Crazy stay order,Tom's Grill,2020-01-30,2020-04-21,10
Cool rest item,Port of Subs,2019-11-30,2020-03-11,12
Perfect stay item,Music City Subs,2020-06-18,2020-08-28,5
White rest meal,Waffle House,2020-02-10,2020-07-23,15
Amazing vacay food,Lenny's Sub Shop,2019-11-26,2020-02-18,5
Blue grab snack,Kenny's Drive-In,2020-01-18,2020-08-10,10
Smart rest meal,Bad Daddys Burger Bar,2019-11-08,2020-04-24,10
Hot stay order,Steak N Shake,2020-07-08,2020-10-13,15
Special rest food,Italian Pizzeria Restaurant,2019-11-06,2020-06-11,5
Great rest snack,Fatburger,2019-11-30,2020-06-28,10
Crazy holiday food,Penguin Point,2020-02-18,2020-08-16,12
Romantic stay meal,Carls Jr. / Green Burrito,2020-06-14,2020-08-29,2
Hot stay item,Jolly's Drive-In,2020-04-19,2020-10-05,10
Special day snack,Taco Time,2020-04-17,2020-06-15,10
Good rest order,Rancher's Roast Beef Inc.,2020-05-12,2020-08-12,12
White quarantine snack,Nathan's Famous,2020-07-04,2020-08-22,10
Blue quarantine order,Tellers Tap Room & Kitchen,2020-06-28,2020-08-16,12
Super vacay order,Taco Bueno,2020-06-08,2020-10-09,10
Romantic day snack,L&L Hawaiian Barbecue,2020-09-08,2020-10-15,10
Amazing rest item,Boston Market,2019-11-14,2020-05-05,12
Amazing stay order,Jimmy John's Gourmet Sandwiches,2019-12-11,2020-09-17,10
Smart rest food,Culver's,2020-07-31,2020-09-16,15
Amazing home meal,Richie's Restaurant,2020-07-19,2020-10-19,10
Special home snack,Thrasher's French Fries,2020-03-04,2020-07-02,15
Chill day food,Arbys,2019-11-28,2020-03-23,15
Special holiday food,Papa Gino's,2019-12-31,2020-07-25,10
Romantic rest order,Frisch's Big Boy,2020-03-28,2020-04-23,2
Smart day order,Roy Rogers,2020-02-24,2020-10-13,18
Hot day snack,Rich's Mighty Fine Burgers Grub,2020-03-20,2020-04-11,18
Hot holiday food,Mcdonald's - Walmart,2020-02-29,2020-10-04,12
Romantic vacay snack,Tom & Jerry's,2019-12-16,2020-10-06,10
Great rest food,Shepard's Drive-In,2019-12-17,2020-07-13,10
Smart home order,Chick-fil-a Orange Avenue,2020-02-20,2020-10-02,10
Amazing stay meal,Wingstop,2020-05-27,2020-09-15,18
Cool grab food,Bamboo Bistro,2019-12-12,2020-04-09,12
Good stay order,Roly Poly,2020-03-21,2020-08-15,10
Romantic holiday meal,Tellers Tap Room & Kitchen,2020-03-22,2020-10-10,8
Chill vacay meal,Mickey's Gyros & Ribs,2019-12-09,2020-06-02,10
Cool stay order,Dan's Seafood & Chicken,2020-03-20,2020-10-10,5
Special quarantine snack,Rich's Mighty Fine Burgers Grub,2020-03-22,2020-04-06,5
Amazing home item,Taco Cabana,2020-07-30,2020-08-31,5
Smart stay snack,name,2020-04-07,2020-09-23,2
Hot holiday snack,Yellow Cab Pizza Co.,2019-11-11,2020-05-02,12
Special day item,The Chicken Place,2020-07-04,2020-07-10,2
Amazing grab order,Hardees,2019-11-17,2020-08-16,15
Hot holiday item,Siam To Go,2019-12-03,2020-03-04,15
Great home item,Quick,2019-11-29,2019-12-22,8
Great home item,China King,2020-01-06,2020-02-14,15
Chill day order,Shloma Inc,2020-03-05,2020-06-15,5
Smart rest item,Firehouse Subs,2019-11-11,2020-03-25,18
Smart holiday item,Shepard's Drive-In,2020-08-27,2020-09-19,15
Smart day food,Woody's Sloppy Dogs,2020-01-23,2020-02-17,15
Hot stay order,Kentucky Fried Chicken,2020-02-13,2020-04-03,10
Amazing quarantine food,Wings And Philly,2020-07-17,2020-08-19,10
Special stay order,Northeastern State University,2020-06-08,2020-07-19,10
Amazing holiday item,Zip's Hamburgers And Fish,2020-06-01,2020-07-31,2
White stay order,31st Avenue Gyro,2020-03-27,2020-03-31,12
White day order,Circle Drive In,2020-01-11,2020-05-13,2
Special holiday food,Greyhound,2020-02-03,2020-08-05,15
Romantic stay order,Mcdonald's,2019-11-05,2020-08-04,2
Cool rest food,Sonic Drive-In,2020-04-08,2020-05-26,2
Blue home order,Checker's,2020-01-16,2020-10-22,8
White day food,L&l Hawaiian Barbecue,2019-12-03,2020-10-26,5
Chill stay order,Checker's Hamburgers,2019-11-09,2020-01-11,5
Romantic holiday order,China King Restaurant,2020-01-05,2020-09-24,10
Special day meal,Noodles & Company,2019-11-15,2020-02-11,10
Smart home item,Seaside Eatery,2019-12-29,2020-06-10,18
Super holiday item,Italian Pizzeria Restaurant,2020-01-16,2020-10-14,5
Perfect day item,DQ Woodlands,2019-12-12,2020-10-13,5
Hot quarantine meal,Braum's,2020-04-29,2020-05-21,5
Super vacay meal,Mr. Hero,2020-02-07,2020-03-23,12
Amazing quarantine snack,Jimmy John's,2020-02-10,2020-09-30,5
Good grab order,Mc Donald's,2019-11-30,2019-12-16,15
Chill day meal,L&L Hawaiian Barbecue,2020-02-10,2020-09-09,10
Super rest food,Chipotle Mexican Grill,2020-06-01,2020-08-31,15
Cool vacay item,Kim Lee Fast Food,2020-03-20,2020-10-20,10
Romantic day food,Jolly's Drive-In,2020-03-28,2020-10-17,12
Romantic day meal,Slim Chickens,2020-01-02,2020-03-16,10
Amazing stay snack,Hungry Andy's,2019-11-24,2020-01-03,12
Chill holiday order,Papa Johns Pizza,2020-02-23,2020-08-05,18
Perfect rest snack,Penn Station East Coast Subs,2020-09-20,2020-10-27,12
White grab meal,Strongwater Spirits & Botanicals,2020-01-26,2020-06-14,2
Cool home meal,Rush's,2020-08-08,2020-09-02,5
Special holiday item,Long John Silvers,2019-12-13,2020-04-02,12
Smart vacay food,Mario's Natural Roman Pizza,2020-05-03,2020-06-15,5
Special quarantine snack,Taco Mayo,2020-06-13,2020-08-23,10
Great quarantine food,Chick-fil-a Truett's Luau,2020-02-06,2020-04-15,8
Crazy holiday food,Handy's Lunch,2020-03-02,2020-03-22,10
Chill stay food,Bob Evans Restaurant,2019-12-17,2020-10-06,18
Special stay item,In-A-Tub,2020-01-16,2020-05-31,8
Good vacay meal,McLaren's Pantry,2019-11-30,2020-02-11,12
Perfect holiday snack,Wendy Two Two Eight,2020-02-02,2020-06-28,18
Blue quarantine meal,Skyline Chili,2020-06-13,2020-10-10,2
Smart vacay order,Smashburger,2020-06-17,2020-08-12,2
Smart vacay item,Crystal Restaurant,2019-11-30,2020-01-13,15
White grab food,Subway Citgo of Quarryville,2020-02-21,2020-04-11,15
Super vacay item,Kasa's Pizza,2019-12-09,2020-07-22,2
Blue grab snack,Taco Cabana,2020-02-29,2020-06-07,5
Great grab food,Zip's Hamburgers And Fish,2020-03-06,2020-06-20,8
Smart stay food,Good Times Burgers & Frozen Custard,2019-11-29,2020-04-25,12
Crazy grab meal,Garden Fast Food,2020-01-30,2020-06-08,15
Super vacay order,Grandy's,2020-04-22,2020-08-28,8
Great quarantine food,Tina's Carryout Restaurant,2019-11-21,2020-07-13,10
Perfect vacay meal,Original Tracks,2020-05-20,2020-08-27,10
Blue stay order,Lanesplitter Pizza & Pub,2019-11-20,2020-05-05,15
Smart stay order,Hardee's,2020-02-06,2020-07-27,10
Super day order,McLaren's Pantry,2020-04-06,2020-06-08,15
Hot grab item,KFC/Taco Bell,2019-11-08,2020-02-15,15
Smart stay snack,Captain D's Seafood,2020-06-20,2020-07-28,15
Great quarantine item,Cook Out,2019-11-12,2020-06-30,15
Amazing home food,Omega Drive-In,2020-04-28,2020-07-10,12
Hot rest food,Penn Station East Coast Subs,2019-12-26,2020-08-21,8
Special stay order,Braum's,2020-04-09,2020-07-02,12
Chill quarantine food,Circle Drive In,2019-12-16,2020-08-03,5
White vacay item,Cousins Subs of Green Bay - Oneida St. & Ramada Way,2020-01-29,2020-06-13,10
Romantic vacay meal,Chipotle Mexican Grill,2020-02-09,2020-05-09,12
Smart quarantine item,Little Caesar's Pizza Smithfield,2020-02-22,2020-06-14,8
Super rest meal,Dairy Freeze,2020-10-16,2020-10-22,8
Crazy quarantine item,Car's Late Night Delivery,2020-02-10,2020-10-09,10
Hot vacay snack,Bills Place,2020-03-11,2020-09-03,10
Cool quarantine snack,SUBWAY®,2019-11-26,2020-07-04,5
Great quarantine order,Pacific Rim,2020-05-11,2020-06-30,10
Super rest meal,Checker's,2020-07-07,2020-09-30,10
Great stay item,Braum's Ice Cream & Dairy Store,2019-11-16,2020-03-11,10
White holiday food,Tubby's Grilled Submarines,2020-07-13,2020-08-19,10
Amazing quarantine meal,Arbys,2019-12-30,2020-07-10,15
Chill day item,Yellow Cab Pizza Co.,2019-11-06,2020-10-13,10
Blue vacay food,Hotdoks,2020-04-28,2020-09-28,8
Blue holiday snack,Kennedy Fried Chicken & Pizza,2019-11-24,2020-10-17,2
Blue grab meal,Great Steak,2020-01-01,2020-10-20,18
Special grab food,Kenny's Drive-In,2019-11-10,2020-01-02,5
Chill holiday food,Flip Burger Bar,2020-05-21,2020-09-03,12
Great vacay order,Krystal,2019-11-07,2020-03-26,2
Crazy stay snack,Kings Contrivance Jewelers,2019-11-14,2020-09-26,8
Smart stay meal,Zip's Hamburgers And Fish,2019-12-13,2020-03-21,15
Good stay item,Carl's / Green Burrito,2019-11-10,2020-06-17,2
Crazy holiday meal,Pete's Burgers,2020-06-28,2020-07-13,10
Smart home order,Smoothie King,2019-12-09,2019-12-27,15
Chill grab food,Sunrise Cafe,2020-02-01,2020-06-02,8
Chill stay snack,Jimmy John's Gourmet Sandwiches,2020-01-06,2020-06-13,10
Amazing rest snack,Sammy Carry-Out,2019-12-04,2020-10-20,15
Perfect stay food,Fallguys Burger Company,2020-03-29,2020-07-01,10
Crazy day meal,Sensenig Poultry LLC,2020-07-10,2020-08-16,5
Cool quarantine order,The Great Steak & Potato Co.,2020-04-05,2020-05-20,12
Chill home order,Steak Escape,2020-06-07,2020-09-10,15
Blue stay food,Schlotzsky's,2020-02-17,2020-04-08,15
Amazing grab item,Dairy Isle,2020-02-02,2020-10-14,5
Perfect grab meal,Wingstop,2020-08-12,2020-08-22,10
Hot quarantine order,Taco John's,2020-03-15,2020-09-13,18
Good day meal,The Chicken Place,2020-06-28,2020-08-07,8
Chill grab snack,Raising Cane's Chicken Fingers,2019-11-29,2020-05-17,8
Special grab food,Convergence Zone,2020-03-29,2020-07-21,15
White home meal,Blimpie,2019-12-05,2020-07-18,5
Cool stay order,Blakes Lotaburger,2020-04-15,2020-04-22,10
Smart stay meal,Lion's Choice,2020-02-04,2020-09-15,5
White holiday item,Costa Vida Fresh Mexican Grill,2020-04-08,2020-09-28,10
Super grab snack,Mcdonald's,2020-01-13,2020-09-16,10
Smart home item,Domino's Pizza,2020-02-01,2020-05-24,8
Smart home order,Mazatlan Mexican Restaurant,2020-02-09,2020-08-25,10
Great quarantine food,Maui Tacos,2020-05-04,2020-05-05,15
Smart day meal,Jim Bob's Chicken Fingers,2019-12-25,2020-04-28,15
Special grab item,Great Steak And Potato Co,2020-01-25,2020-10-22,12
Super vacay food,Zip's Hamburgers And Fish,2019-12-30,2020-08-28,18
Hot stay food,Quizno's +,2019-12-15,2020-05-10,10
Perfect vacay food,Carl's Jr,2019-11-10,2019-12-17,8
Good stay order,Jamba Juice,2019-12-26,2020-05-19,12
Romantic grab item,Baker's Drive Thru,2019-11-11,2020-09-12,10
Super day order,Tubby's Grilled Submarines,2020-03-11,2020-04-28,2
Crazy quarantine meal,Carl's Jr.,2020-04-21,2020-08-04,18
Cool rest meal,Seaside Eatery,2020-06-23,2020-07-14,5
White home item,Church's Chicken,2020-09-30,2020-10-23,10
Chill home item,Sconecutter,2019-12-16,2020-01-29,2
Smart grab order,L&l Hawaiian Barbecue,2020-04-22,2020-10-20,15
Special grab meal,Cherry Hill Drive In Ice Cream,2020-06-30,2020-08-28,18
Great quarantine food,Coop DeVille,2020-01-02,2020-10-22,10
Chill quarantine food,Music City Subs,2020-07-24,2020-10-27,10
Special home item,Ny Chicken Fish,2020-07-14,2020-09-19,10
Good holiday meal,Back Yard Burgers,2020-05-04,2020-09-13,8
Romantic stay order,Chicago Union Station Food Court,2019-11-01,2020-07-20,12
Romantic grab order,Tom & Jerry's,2019-12-03,2020-02-14,15
Blue day order,Raising Cane's Chicken Fingers,2019-12-05,2020-06-06,12
Smart stay snack,Penn Station East Coast Subs,2020-07-02,2020-09-26,18
Great home food,Saladworks,2019-11-01,2020-01-03,12
Blue stay item,A&W Restaurant,2020-04-07,2020-07-08,18
Good grab food,D'Angelo Grilled Sandwiches,2020-02-13,2020-10-30,2
Romantic day meal,McDonald's,2020-02-01,2020-07-23,15
Amazing stay food,El Paragua Restaurant,2019-12-24,2020-06-18,10
Crazy home item,Luna Corner Pizza,2020-04-07,2020-08-28,2
Great vacay order,Dairy Isle,2020-05-20,2020-10-03,2
Good rest item,Port Of Subs,2020-02-15,2020-09-10,5
Great day meal,Mocha Express,2020-08-18,2020-10-20,10
Romantic vacay snack,Flip Burger Bar,2020-04-25,2020-05-29,12
Good grab food,Einstein Bros Bagels,2020-03-25,2020-05-12,12
White vacay meal,Arbys,2019-11-11,2020-07-11,10
Chill rest snack,Ivar's Seafood Bar,2019-11-12,2020-02-16,10
Good vacay snack,Jamjam,2020-04-19,2020-07-18,10
Chill quarantine order,Mcdonald's,2020-03-02,2020-04-11,8
Romantic quarantine food,Captain D's Seafood,2019-12-27,2020-05-06,10
Romantic quarantine item,Topper's Pizza,2019-11-30,2020-03-29,2
Romantic rest food,Teddy's Bigger Burgers,2019-12-05,2020-08-07,15
Cool home meal,Pei Wei,2020-09-13,2020-09-26,10
Smart vacay food,Islands Restaurant,2020-07-21,2020-09-23,10
Special holiday food,Burger's Landing,2020-05-31,2020-06-28,15
Chill vacay order,City Bites,2019-11-08,2020-08-02,10
Blue day snack,St Louis Original Hamburgers,2020-07-13,2020-09-03,8
Smart day meal,Nick's Burgers,2020-02-13,2020-05-31,12
Super vacay snack,McDonald's,2020-02-21,2020-09-12,10
Romantic vacay order,Slim Chickens,2020-04-04,2020-09-03,8
Amazing quarantine food,Ivar's Seafood Bar,2019-11-08,2020-09-22,18
Smart holiday item,Kerby's Koney Island,2020-02-06,2020-05-20,15
Amazing quarantine food,Sbarro,2020-03-15,2020-07-23,5
Amazing home item,Original Tracks,2020-05-20,2020-08-08,10
White vacay snack,KFC - Kentucky Fried Chicken,2020-01-11,2020-09-09,10
Romantic stay food,Kfc - Kentucky Fried Chicken,2020-10-16,2020-10-21,10
White home meal,Bravo Tacos,2019-11-15,2020-09-10,18
Special grab meal,Qdoba Mexican Grill,2019-12-09,2020-01-29,15
Crazy home snack,Sonic Drive-in (trailer),2020-02-16,2020-10-31,15
Hot day order,Hardee's,2020-06-15,2020-08-03,10
Super quarantine snack,Cookout,2020-02-22,2020-10-28,12
Crazy vacay item,BIG & little's Restaurant,2020-02-24,2020-10-12,12
Perfect stay snack,Rally's Springfield,2020-01-03,2020-04-21,10
Special rest meal,Mariu Kebabberia Gastronomica,2020-02-24,2020-10-01,10
Cool stay snack,World Wrapps,2020-04-19,2020-05-14,8
Cool vacay food,Omega Drive-In,2020-05-10,2020-10-16,10
Hot stay item,The Flame Broiler,2020-06-14,2020-08-31,2
Perfect grab item,Yum Brands Inc,2019-11-28,2020-07-31,10
Hot quarantine meal,Pal's Sudden Service,2020-04-24,2020-06-06,18
Good holiday order,Subway - Bell's Ferry,2020-02-09,2020-04-02,12
Hot home item,Panera Bread,2020-04-17,2020-08-31,12
Good day snack,Comilao Lanches Bakery,2020-03-07,2020-09-09,10
Hot day item,Mc Donald's,2019-11-19,2020-07-21,5
Blue vacay snack,P. Terry's,2020-02-15,2020-10-12,18
Super home food,Wings And Philly,2020-01-11,2020-08-28,2
Hot stay item,Home Town Buffet,2020-02-05,2020-07-21,10
Perfect rest order,Five Guys,2020-04-29,2020-10-06,10
Amazing holiday item,Sonic Drive-in (trailer),2020-02-06,2020-04-06,5
